arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-rust,robertdavidgraham__masscan.b99d433,54.1781,54.1781,1,2549,2549,1381,rust,0,1.020013,33,4.2401,0,
codex-lang-rust,rochacbruno__marmite.7d4bc2d,42.2156,42.2156,1,668,668,282,rust,1,0.000000,0,0.0000,0,
codex-lang-rust,rs__curlie.5dfcbb1,76.0342,76.0342,1,701,701,533,rust,0,1.181944,42,5.1345,0,
codex-lang-rust,rs__jplot.2a54bcc,68.6106,68.6106,1,583,583,400,rust,0,1.072670,40,4.1074,0,
codex-lang-rust,rust-embedded__svd2rust.1760b5e,59.6739,59.6739,1,920,920,549,rust,0,1.922336,46,7.9008,0,
codex-lang-rust,rust-ethereum__ethabi.b1710ad,74.5236,74.5236,1,997,997,743,rust,0,1.952991,55,8.0071,0,
codex-lang-rust,rust-lang__mdbook.37273ba,44.7935,44.7935,1,1114,1114,499,rust,1,2.109386,57,8.6107,0,
codex-lang-rust,rvben__rumdl.2d75c4d,17.0680,17.0680,1,3322,3322,567,rust,1,1.130068,30,5.4926,0,
codex-lang-rust,samtools__samtools.aa823b5,15.6491,15.6491,1,1425,1425,223,rust,0,1.373021,38,6.1630,0,
codex-lang-rust,sayanarijit__xplr.1751065,55.6086,56.6910,1,419,411,233,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,sclevine__yj.8016400,57.1056,57.1056,1,767,767,438,rust,0,1.153075,43,5.0643,0,
codex-lang-rust,segmentio__chamber.5f93f5f,62.0137,62.0137,1,1748,1748,1084,rust,0,0.933755,35,4.7727,0,
codex-lang-rust,sharkdp__bat.f822bd0,16.8961,55.7851,1,799,242,135,rust,0,1.461952,41,5.4543,0,
codex-lang-rust,sharkdp__fd.40d8eb3,71.5789,71.5789,1,1235,1235,884,rust,0,2.029694,40,7.5953,0,
codex-lang-rust,sharkdp__hexyl.2e26437,57.2848,57.2848,1,906,906,519,rust,0,2.145123,54,8.4240,0,
codex-lang-rust,sharkdp__pastel.b60e899,71.9928,71.9928,1,1114,1114,802,rust,0,2.147207,46,7.4216,0,
codex-lang-rust,shashwatah__jot.a92aad8,85.1064,85.1064,1,752,752,640,rust,0,1.552245,54,6.1572,0,
codex-lang-rust,sheepla__pingu.926d475,83.8120,83.8120,1,383,383,321,rust,0,0.895392,29,4.2231,0,
codex-lang-rust,sibprogrammer__xq.b89f681,65.7828,65.7828,1,792,792,521,rust,0,1.188531,42,4.9403,0,
codex-lang-rust,sigoden__argc.04a08f1,16.0804,16.0804,1,995,995,160,rust,1,1.998777,41,7.4278,0,
codex-lang-rust,simeg__eureka.df3796c,72.9651,72.9651,1,344,344,251,rust,0,1.559834,54,7.2767,0,
codex-lang-rust,sirwart__ripsecrets.34c9e03,84.9427,84.9427,1,611,611,519,rust,1,1.526380,54,7.4245,0,
codex-lang-rust,sitkevij__hex.61ae69b,86.7558,86.7558,1,823,823,714,rust,0,1.340653,53,5.3262,0,
codex-lang-rust,skeema__skeema.6a76243,62.9977,62.9977,1,1708,1708,1076,rust,1,1.329691,31,3.9384,0,
codex-lang-rust,sqlite__sqlite.839433d,0.6660,33.9623,1,13514,265,90,rust,0,1.860490,70,10457.1796,0,
codex-lang-rust,sstadick__hck.b66c751,89.7076,89.7076,1,855,855,767,rust,0,1.672895,59,6.9221,0,
codex-lang-rust,stacked-git__stgit.430027d,31.6279,32.3370,1,1505,1472,476,rust,0,1.073021,31,4.7631,0,
codex-lang-rust,stranger6667__jsonschema.d52e881,46.9144,74.9455,1,2933,1836,1376,rust,0,1.209149,42,5.3123,0,
codex-lang-rust,svenstaro__genact.16f96e3,13.3621,13.3621,1,232,232,31,rust,0,1.132903,48,4.4170,0,
codex-lang-rust,svenstaro__miniserve.8449e8b,75.0000,76.0000,1,304,300,228,rust,1,1.666856,42,7.2538,0,
codex-lang-rust,thezoraiz__ascii-image-converter.d05a757,43.2258,43.2258,1,465,465,201,rust,0,2.516506,72,9.7125,0,
codex-lang-rust,tomarrell__wrapcheck.c058da1,18.5417,18.5417,1,480,480,89,rust,0,1.020506,32,5.5023,0,
codex-lang-rust,tomnomnom__gron.88a6234,66.9643,66.9643,1,224,224,150,rust,0,0.827948,41,4.2623,0,
codex-lang-rust,trasta298__keifu.3331426,52.6718,52.6718,1,262,262,138,rust,0,0.820711,37,3.2332,0,
codex-lang-rust,tree-sitter__tree-sitter.5e23cca,29.2208,29.2208,1,1232,1232,360,rust,1,0.854687,37,3.8107,0,
codex-lang-rust,tstack__lnav.ee34494,7.8788,7.8788,1,990,990,78,rust,0,1.101088,66,5.4101,0,
codex-lang-rust,tukaani-project__xz.1007bf0,35.0355,73.7313,1,1410,670,494,rust,0,1.097551,45,9976.0621,0,
codex-lang-rust,typst__typst.88356d0,31.9026,31.9026,1,1724,1724,550,rust,1,0.993592,38,4.9364,0,
codex-lang-rust,unhappychoice__gittype.34b72d0,49.1228,49.1228,1,741,741,364,rust,1,0.701646,31,3.1516,0,
codex-lang-rust,universal-ctags__ctags.243595e,7.4845,7.4845,1,2258,2258,169,rust,0,1.263660,27,5.5140,0,
codex-lang-rust,wfxr__code-minimap.0ddeea5,69.6486,69.6486,1,313,313,218,rust,0,2.811162,100,10.0544,0,
codex-lang-rust,wfxr__csview.8ac4de0,96.1194,96.1194,1,335,335,322,rust,0,2.065856,54,7.8926,0,
codex-lang-rust,wgunderwood__tex-fmt.3f1aef6,57.1429,57.1429,1,455,455,260,rust,0,1.617095,61,6.2883,0,
codex-lang-rust,wintermute-cell__ngrrram.8ea13c3,53.4653,53.4653,1,303,303,162,rust,0,1.220867,40,4.8046,0,
codex-lang-rust,xampprocky__tokei.505d648,54.3716,54.3716,1,732,732,398,rust,0,1.368710,36,6.4452,0,
codex-lang-rust,xorg62__tty-clock.f2f847c,51.6014,51.6014,1,281,281,145,rust,0,1.253430,51,3.9489,0,
codex-lang-rust,y2z__monolith.8702e66,48.6676,48.6676,1,713,713,347,rust,0,1.340101,29,6.5640,0,
codex-lang-rust,yaa110__nomino.f892499,75.3994,75.3994,1,313,313,236,rust,0,1.676436,62,6.8024,0,
codex-lang-rust,yassinebridi__serpl.c48a9d7,54.0359,54.0359,1,446,446,241,rust,0,0.736354,43,2.9947,0,
codex-lang-rust,yoav-lavi__melody.f4af9b4,56.0166,56.0166,1,1205,1205,675,rust,0,1.203637,60,5.3327,0,
codex-lang-rust,ys-l__flamelens.0b4dc33,37.9464,37.9464,1,224,224,85,rust,0,0.705614,31,2.5644,0,
codex-lang-rust,zevv__duc.a58fa4e,75.7437,75.7437,1,874,874,662,rust,0,1.873032,46,7.7014,0,
codex-lang-rust,zk-org__zk.10d93d5,23.9170,23.9170,1,1108,1108,265,rust,1,1.171910,45,5.8246,0,
codex-lang-ts,abishekvashok__cmatrix.5c082c6,97.2387,97.2387,1,507,507,493,ts,0,1.292797,37,4.1661,0,
codex-lang-ts,agourlay__zip-password-finder.704700d,84.5588,84.5588,1,680,680,575,ts,0,1.571732,45,7.4005,0,
codex-lang-ts,ajeetdsouza__zoxide.67ca1bc,59.6987,59.6987,1,531,531,317,ts,1,1.938381,47,6.4075,0,
codex-lang-ts,alexpovel__srgn.89f943b,59.8272,59.8272,1,1852,1852,1108,ts,0,0.921587,46,4.4836,0,
codex-lang-ts,altdesktop__i3-style.f93821b,50.4638,76.8362,1,539,354,272,ts,1,1.866425,50,7.2458,0,
codex-lang-ts,ammarabouzor__tui-journal.2b4540d,57.9886,57.9886,1,1402,1402,813,ts,0,1.236974,47,5.3609,0,
codex-lang-ts,anordal__shellharden.6a6ffd4,72.0548,72.0548,1,1095,1095,789,ts,0,1.292568,35,4.6374,0,
codex-lang-ts,antonmedv__fx.86d0d34,71.7636,71.7636,1,2047,2047,1469,ts,1,1.243079,43,4.5463,0,
codex-lang-ts,antonmedv__walk.bf802ef,75.1064,75.1064,1,470,470,353,ts,1,1.642162,53,5.3782,0,
codex-lang-ts,ariga__atlas.6d81150,49.4689,49.4689,1,1318,1318,652,ts,1,1.889482,42,5.9776,0,
codex-lang-ts,arq5x__bedtools2.dd57059,27.3504,27.3504,1,1053,1053,288,ts,0,1.866252,40,11.2221,0,
codex-lang-ts,arthursonzogni__json-tui.17a22b6,70.9934,70.9934,1,755,755,536,ts,1,1.378633,54,5.4378,0,
codex-lang-ts,ast-grep__ast-grep.dde0fe0,11.4512,11.4512,1,882,882,101,ts,0,1.152686,42,4.3966,0,
codex-lang-ts,astaxie__bat.17d1080,55.2704,55.2704,1,1091,1091,603,ts,1,1.310208,38,5.1471,0,
codex-lang-ts,astro__deadnix.d590041,72.5914,72.5914,1,602,602,437,ts,0,1.435633,42,5.4200,0,
codex-lang-ts,axodotdev__oranda.27d60c7,56.7145,58.5464,1,767,743,435,ts,1,1.243976,41,5.1248,0,
codex-lang-ts,bellard__quickjs.d7ae12a,59.7561,59.7561,1,3034,3034,1813,ts,0,1.402308,59,5.4362,0,
codex-lang-ts,bensadeh__tailspin.6278437,72.5203,72.5203,1,615,615,446,ts,0,1.852909,52,5.3474,0,
codex-lang-ts,blacknon__hwatch.edfcb62,57.8740,94.0800,1,1016,625,588,ts,0,1.383019,54,5.2380,0,
codex-lang-ts,blake3-team__blake3.15e83a5,89.3354,89.3354,1,647,647,578,ts,0,1.570522,39,6.2168,0,
codex-lang-ts,bootandy__dust.62bf1e1,59.9315,59.9315,1,584,584,350,ts,0,2.116510,44,7.0184,0,
codex-lang-ts,boyter__scc.515f91c,12.9310,12.9310,1,464,464,60,ts,1,2.060071,48,6.4389,0,
codex-lang-ts,brocode__fblog.3b54330,70.6544,70.6544,1,978,978,691,ts,0,1.560382,52,5.6325,0,
codex-lang-ts,burntsushi__ripgrep.3b7fd44,58.8265,58.8265,1,1994,1994,1173,ts,1,1.574367,41,6.0646,0,
codex-lang-ts,burntsushi__xsv.f430466,42.9780,76.3910,1,1182,665,508,ts,0,1.361141,30,5.2477,0,
codex-lang-ts,byron__dua-cli.8570c15,75.3173,75.3173,1,709,709,534,ts,0,1.341653,38,4.6075,0,
codex-lang-ts,canop__broot.d6c798e,41.5584,84.2105,1,539,266,224,ts,1,1.737632,45,5.0133,0,
codex-lang-ts,canop__rhit.ae90bcb,54.3452,54.3452,1,817,817,444,ts,1,1.459522,36,5.1049,0,
codex-lang-ts,cheat__cheat.b8098dc,47.1380,47.1380,1,297,297,140,ts,1,1.115530,45,4.4968,0,
codex-lang-ts,chirlu__sox.42b3557,30.8652,30.8652,1,1202,1202,371,ts,0,1.219316,32,5.1714,0,
codex-lang-ts,chmln__handlr.90e78ba,72.1607,72.1607,1,722,722,521,ts,0,1.130768,41,5.2073,0,
codex-lang-ts,chmln__sd.87d1ba5,84.8148,84.8148,1,810,810,687,ts,1,0.906570,39,3.6526,0,
codex-lang-ts,clog-tool__clog-cli.7066cba,73.3913,73.3913,1,575,575,422,ts,0,1.405631,53,5.3769,0,
codex-lang-ts,cmatsuoka__figlet.202a0a8,37.9587,84.0102,1,872,394,331,ts,0,1.980655,50,6.7361,0,
codex-lang-ts,codesnap-rs__codesnap.f81e4f3,53.2399,53.2399,1,571,571,304,ts,1,0.000000,0,0.0000,0,
codex-lang-ts,cordx56__rustowl.655bc5c,66.2139,66.2139,1,589,589,390,ts,0,1.337743,37,4.2766,0,
codex-lang-ts,crowdagger__crowbook.ea214d7,32.5898,32.5898,1,807,807,263,ts,1,1.212661,46,4.8282,0,
codex-lang-ts,cslarsen__jp2a.61d205f,36.4501,39.1156,1,631,588,230,ts,1,2.733997,60,8.8247,0,
codex-lang-ts,cweill__gotests.2a672c5,38.1426,38.1426,1,603,603,230,ts,1,2.122815,53,6.9105,0,
codex-lang-ts,dalance__amber.69a0f52,64.0708,64.4128,1,565,562,362,ts,0,1.045507,35,4.1767,0,
codex-lang-ts,dandavison__delta.acd758f,23.1579,23.1579,1,950,950,220,ts,0,1.155442,43,4.3441,0,
codex-lang-ts,danmar__cppcheck.0a5b103,17.4506,17.4506,1,2126,2126,371,ts,1,1.542595,48,4.7672,0,
codex-lang-ts,direnv__direnv.02040c7,47.8210,47.8210,1,849,849,406,ts,1,2.919771,58,8.0998,0,
codex-lang-ts,doxygen__doxygen.966d98e,30.5677,30.5677,1,229,229,70,ts,0,1.128032,39,4.4371,0,
codex-lang-ts,drew-alleman__datasurgeon.d257cee,61.7530,61.7530,1,502,502,310,ts,0,0.812419,26,3.8606,0,
codex-lang-ts,ducaale__xh.4a6e44f,35.6960,35.6960,1,1171,1171,418,ts,1,1.342466,42,5.4144,0,
codex-lang-ts,duckdb__duckdb.bdb65ec,6.9558,6.9558,1,5650,5650,393,ts,0,1.734749,43,6.9974,0,
codex-lang-ts,dundee__gdu.ede21d2,63.4798,63.4798,1,1161,1161,737,ts,0,1.099113,44,4.9387,0,
codex-lang-ts,ecumene__rust-sloth.051c559,50.7895,50.7895,1,380,380,193,ts,0,1.323125,32,4.0470,0,
codex-lang-ts,ekzhang__bore.8e059cd,42.3858,57.3883,1,394,291,167,ts,0,1.238371,49,4.8976,0,
codex-lang-ts,elkowar__pipr.fae0b17,46.6667,46.6667,1,525,525,245,ts,0,1.032922,51,4.5832,0,
codex-lang-ts,epistates__treemd.825c6dd,46.2078,46.2078,1,1569,1569,725,ts,1,1.553138,41,6.3334,0,
codex-lang-ts,eradman__entr.8e2e8b4,41.1263,84.5614,1,586,285,241,ts,0,1.263380,45,4.8240,0,
codex-lang-ts,esubaalew__run.0fb9dec,43.8944,43.8944,1,1212,1212,532,ts,1,1.267890,51,4.4858,0,
codex-lang-ts,eudoxia0__hashcards.48aa136,62.7085,63.5821,1,1019,1005,639,ts,1,1.419050,46,5.1948,0,
codex-lang-ts,facebook__zstd.1168da0,60.0589,60.0589,1,2038,2038,1224,ts,1,1.370389,50,5.6914,0,
codex-lang-ts,facebookresearch__fasttext.1142dc4,50.3205,50.3205,1,312,312,157,ts,0,0.969044,27,3.8855,0,
codex-lang-ts,ffmpeg__ffmpeg.360a402,6.2295,6.2295,1,3050,3050,190,ts,1,1.651073,64,6.1527,0,
codex-lang-ts,filosottile__age.706dfc1,35.9467,35.9467,1,676,676,243,ts,0,1.615786,42,6.0088,0,
codex-lang-ts,foriequal0__git-trim.07c2f50,51.2770,51.2770,1,509,509,261,ts,1,1.128778,41,4.6297,0,
codex-lang-ts,gabotechs__dep-tree.60a95a2,53.9884,53.9884,1,865,865,467,ts,1,1.610354,54,5.5896,0,
codex-lang-ts,git-bahn__git-graph.87b4473,75.0000,75.0000,1,568,568,426,ts,0,1.791442,48,6.2726,0,
codex-lang-ts,go-critic__go-critic.9aea378,20.6897,20.6897,1,493,493,102,ts,1,1.087595,39,4.2669,0,
codex-lang-ts,google__brotli.b3dc9cc,1.1338,100.0000,1,441,5,5,ts,0,2.136411,71,16092.6053,0,
codex-lang-ts,gromacs__gromacs.665ea4c,3.9357,3.9357,1,1245,1245,49,ts,0,1.326326,51,5.0218,0,
codex-lang-ts,guumaster__hostctl.d6d9699,57.1831,57.2907,1,1065,1063,609,ts,1,1.263504,37,5.0539,0,
codex-lang-ts,hairyhenderson__gomplate.05eb3aa,36.2953,36.2953,1,2926,2926,1062,ts,0,0.000000,0,0.0000,0,
codex-lang-ts,halitechallenge__halite.822cfb6,58.1818,58.1818,1,275,275,160,ts,0,1.466534,41,4.9001,0,
codex-lang-ts,hatoo__oha.8dc6349,63.4038,63.4038,1,899,899,570,ts,1,1.155187,37,4.8908,0,
codex-lang-ts,hooklift__gowsdl.2a06cec,61.8926,61.8926,1,391,391,242,ts,0,1.265803,43,4.9616,0,
codex-lang-ts,hpjansson__chafa.dd4d4c1,16.5717,16.5717,1,1931,1931,320,ts,0,1.296107,41,5.4168,0,
codex-lang-ts,htop-dev__htop.523600b,90.0433,90.0433,1,693,693,624,ts,0,1.236791,43,4.3791,0,
codex-lang-ts,hush-shell__hush.560c33a,14.6545,14.6545,1,1201,1201,176,ts,0,1.441860,49,5.3200,0,
codex-lang-ts,incu6us__goimports-reviser.81bd549,54.3860,54.3860,1,513,513,279,ts,0,1.580832,43,6.4187,0,
codex-lang-ts,ip7z__7zip.839151e,32.9818,32.9818,1,1043,1043,344,ts,0,0.769259,29,3.8287,0,
codex-lang-ts,ismaelgv__rnr.fc0733b,76.4275,76.4275,1,683,683,522,ts,0,1.280236,45,4.9243,0,
codex-lang-ts,isona__dirble.e2dea9f,59.8886,59.8886,1,718,718,430,ts,0,1.233587,39,5.1812,0,
codex-lang-ts,ivanceras__svgbob.6d00ad9,33.6864,33.6864,1,472,472,159,ts,1,1.252534,40,4.1570,0,
codex-lang-ts,jarun__nnn.cb2c535,59.8326,68.5851,1,478,417,286,ts,0,0.891917,42,3.0704,0,
codex-lang-ts,jesseduffield__lazygit.1d0db51,49.4737,49.4737,1,855,855,423,ts,1,1.077549,39,3.1746,0,
codex-lang-ts,jgm__pandoc.5caad90,11.4384,11.4384,1,5228,5228,598,ts,1,1.439285,46,6.7535,0,
codex-lang-ts,jhspetersson__fselect.c3559ca,52.2953,52.2953,1,3115,3115,1629,ts,0,3.059166,63,8.6008,0,
codex-lang-ts,johanneskaufmann__html-to-markdown.3006818,59.2090,59.2090,1,885,885,524,ts,0,1.854086,50,6.3454,0,
codex-lang-ts,johnkerl__miller.8d85b46,17.1142,17.1142,1,14637,14637,2505,ts,0,1.633677,37,5.3869,0,
codex-lang-ts,jonas__tig.8334123,83.1021,83.1021,1,1586,1586,1318,ts,1,0.770662,35,2.7263,0,
codex-lang-ts,jqlang__jq.b33a763,42.7372,42.7372,1,6072,6072,2595,ts,1,2.236409,63,13607.1267,0,
codex-lang-ts,jrnxf__thokr.09375ef,69.6629,69.6629,1,445,445,310,ts,0,1.336942,44,5.7456,0,
codex-lang-ts,junegunn__fzf.b56d614,77.4489,77.4489,1,1858,1858,1439,ts,1,2.558838,74,7.8068,0,
codex-lang-ts,kaushiksrini__parqeye.8072121,45.3027,45.3027,1,479,479,217,ts,0,1.587101,42,5.1984,0,
codex-lang-ts,kisielk__errcheck.dacab89,37.2434,37.2434,1,341,341,127,ts,0,1.752211,38,6.3911,0,
codex-lang-ts,konradsz__igrep.aa75630,71.4286,71.4286,1,385,385,275,ts,0,1.029331,41,4.3907,0,
codex-lang-ts,ksxgithub__parallel-disk-usage.96978ed,65.1601,65.1601,1,531,531,346,ts,0,1.475779,45,5.5070,0,
codex-lang-ts,kyoh86__richgo.313114f,80.0366,80.0366,1,546,546,437,ts,0,1.145243,33,5.3728,0,
codex-lang-ts,kyoheiu__felix.95df390,52.1912,89.7260,1,502,292,262,ts,1,1.901390,49,7.2591,0,
codex-lang-ts,lfos__calcurse.49180d5,31.3814,31.3814,1,666,666,209,ts,1,1.908528,54,6.5934,0,
codex-lang-ts,lh3__seqtk.94e7070,42.8904,42.8904,1,429,429,184,ts,0,0.972825,38,3.8281,0,
codex-lang-ts,lua__lua.c6b4848,47.1599,47.1599,1,1338,1338,631,ts,0,1.387315,29,5.1646,0,
codex-lang-ts,luajit__luajit.a553b3d,34.9174,34.9174,1,2967,2967,1036,ts,0,1.484725,43,5.9762,0,
codex-lang-ts,lymphatus__caesium-clt.a529b2e,70.6087,70.6087,1,575,575,406,ts,0,0.976070,44,4.6907,0,
codex-lang-ts,lz4__lz4.1519f46,72.5936,72.5936,1,1496,1496,1086,ts,0,1.258377,39,5.1921,0,
codex-lang-ts,madler__pigz.fe4894f,78.8207,78.8207,1,831,831,655,ts,0,0.920610,30,4.2625,0,
codex-lang-ts,mfridman__tparse.2416b4b,67.5294,67.5294,1,425,425,287,ts,0,1.281664,33,4.5972,0,
codex-lang-ts,mgdm__htmlq.6e31bc8,89.7595,89.7595,1,1455,1455,1306,ts,1,2.370699,66,7.9871,0,
codex-lang-ts,mgechev__revive.201451e,21.5956,21.5956,1,727,727,157,ts,0,1.204008,55,5.1839,0,
codex-lang-ts,mibk__dupl.1bf052b,76.1394,76.1394,1,373,373,284,ts,0,1.330371,42,4.2899,0,
codex-lang-ts,mikefarah__yq.602586d,16.4000,16.4000,1,2000,2000,328,ts,1,1.711029,37,5.9400,0,
codex-lang-ts,miserlou__loop.209927c,47.7465,47.7465,1,710,710,339,ts,1,1.306610,50,5.1181,0,
codex-lang-ts,mkj__dropbear.75f699b,64.1593,64.1593,1,678,678,435,ts,0,1.619357,49,4.3161,0,
codex-lang-ts,mookid__diffr.2152742,65.6766,65.6766,1,606,606,398,ts,1,1.146742,39,4.5478,0,
codex-lang-ts,nachoparker__dutree.44e877d,42.1217,42.1217,1,641,641,270,ts,0,0.845106,34,3.7937,0,
codex-lang-ts,naggie__dstask.ff57396,52.0344,52.0344,1,1278,1278,665,ts,0,1.954346,44,7.0968,0,
codex-lang-ts,nikoladucak__caps-log.2cf2d1e,48.2759,48.2759,1,551,551,266,ts,0,1.296272,42,4.1658,0,
codex-lang-ts,nikolassv__bartib.6b9b5ce,64.9584,64.9584,1,722,722,469,ts,1,1.778276,52,6.1902,0,
codex-lang-ts,ninja-build__ninja.cc60300,50.2782,50.2782,1,1438,1438,723,ts,1,1.269918,41,4.6381,0,
codex-lang-ts,noborus__ov.b96c2ba,67.5297,67.5297,1,1854,1854,1252,ts,1,1.468700,48,4.1356,0,
codex-lang-ts,noborus__trdsql.d8c5ff6,43.0640,43.0640,1,1312,1312,565,ts,1,1.265433,44,5.7202,0,
codex-lang-ts,nukesor__pueue.8b9d6fe,13.1661,13.1661,1,638,638,84,ts,1,1.203658,35,4.9897,0,
codex-lang-ts,nuta__nsh.bdd0702,86.1946,86.1946,1,1963,1963,1692,ts,1,0.848128,39,3.8029,0,
codex-lang-ts,o2sh__onefetch.e5958ce,59.0051,59.0051,1,1166,1166,688,ts,0,1.274427,44,5.1976,0,
codex-lang-ts,ogham__dog.721440b,67.6923,67.6923,1,1300,1300,880,ts,1,1.692635,44,5.4910,0,
codex-lang-ts,oppiliappan__eva.41ae245,78.2037,78.2037,1,913,913,714,ts,0,0.983865,33,4.1114,0,
codex-lang-ts,oppiliappan__statix.e9df54c,49.5706,49.5706,1,815,815,404,ts,1,1.237422,35,4.6684,0,
codex-lang-ts,orf__gping.26eb5b9,56.9322,56.9322,1,339,339,193,ts,1,0.956671,49,3.6377,0,
codex-lang-ts,osgeo__gdal.0847f12,13.0898,13.0898,1,657,657,86,ts,0,1.273583,31,5.2598,0,
codex-lang-ts,osgeo__proj.75d455c,27.5992,27.5992,1,5319,5319,1468,ts,0,1.530164,41,5.5424,0,
codex-lang-ts,paradigmxyz__solar.5190d0e,39.7371,39.7371,1,1978,1978,786,ts,1,1.606965,49,5.8117,0,
codex-lang-ts,parcel-bundler__lightningcss.aa2ed1e,47.9844,47.9844,1,2828,2828,1357,ts,1,1.224839,33,4.6029,0,
codex-lang-ts,peco__peco.4e58dad,34.0408,38.5754,1,1225,1081,417,ts,0,0.974198,41,3.5927,0,
codex-lang-ts,pemistahl__grex.fa3e8ed,74.2378,74.2378,1,1312,1312,974,ts,1,1.570466,42,6.4805,0,
codex-lang-ts,php__php-src.c891263,4.1223,4.1223,1,14288,14288,589,ts,0,1.359519,42,5.0880,0,
codex-lang-ts,pier-cli__pier.5e1bde9,62.2832,62.2832,1,692,692,431,ts,0,1.158368,46,4.8392,0,
codex-lang-ts,pls-rs__pls.4e1ae50,32.5301,32.5301,1,332,332,108,ts,1,1.282618,46,5.0606,0,
codex-lang-ts,psampaz__go-mod-outdated.bb79367,73.6842,73.6842,1,285,285,210,ts,0,1.005996,43,3.8931,0,
codex-lang-ts,quinn-rs__quinn.bb359cc,59.1954,59.1954,1,522,522,309,ts,0,1.073922,42,5.1400,0,
codex-lang-ts,raviqqe__muffet.a882908,83.9590,83.9590,1,293,293,246,ts,0,1.092811,37,4.7879,0,
codex-lang-ts,rbakbashev__elfcat.52f8cc7,34.9291,34.9291,1,564,564,197,ts,0,1.289333,42,4.3804,0,
codex-lang-ts,rcoh__angle-grinder.9c2fc88,43.0088,43.0088,1,1130,1130,486,ts,0,1.735136,45,6.3697,0,
codex-lang-ts,rhysd__kiro-editor.4157485,69.5798,69.5798,1,595,595,414,ts,0,1.275162,40,6.2235,0,
codex-lang-ts,riquito__tuc.16fb471,54.6823,54.6823,1,1196,1196,654,ts,1,1.420459,37,6.1524,0,
codex-lang-ts,robertdavidgraham__masscan.b99d433,42.0557,42.0557,1,2549,2549,1072,ts,0,1.008878,45,4.2896,0,
codex-lang-ts,rochacbruno__marmite.7d4bc2d,41.9162,41.9162,1,668,668,280,ts,1,1.166765,37,5.0635,0,
codex-lang-ts,rs__curlie.5dfcbb1,79.1726,79.1726,1,701,701,555,ts,0,1.175532,36,4.3215,0,
codex-lang-ts,rs__jplot.2a54bcc,68.4391,68.4391,1,583,583,399,ts,0,0.829788,37,3.2950,0,
codex-lang-ts,rust-embedded__svd2rust.1760b5e,56.5217,56.5217,1,920,920,520,ts,0,1.718508,35,6.2451,0,
codex-lang-ts,rust-ethereum__ethabi.b1710ad,73.0191,73.0191,1,997,997,728,ts,0,1.559167,45,5.7570,0,
codex-lang-ts,rust-lang__mdbook.37273ba,50.8977,51.5455,1,1114,1100,567,ts,1,1.225210,42,5.4104,0,
codex-lang-ts,rvben__rumdl.2d75c4d,38.3504,38.3504,1,3322,3322,1274,ts,1,1.977968,55,7.5482,0,
codex-lang-ts,samtools__samtools.aa823b5,15.7193,15.7193,1,1425,1425,224,ts,1,1.625806,29,4.6424,0,
codex-lang-ts,sayanarijit__xplr.1751065,61.0979,61.0979,1,419,419,256,ts,1,1.075520,53,4.1219,0,
codex-lang-ts,sclevine__yj.8016400,58.8005,58.8005,1,767,767,451,ts,0,0.962295,39,4.1440,0,
codex-lang-ts,segmentio__chamber.5f93f5f,68.7071,68.7071,1,1748,1748,1201,ts,0,1.260723,36,4.5758,0,
codex-lang-ts,sharkdp__bat.f822bd0,19.0238,62.8099,1,799,242,152,ts,0,1.400719,41,5.3104,0,
codex-lang-ts,sharkdp__fd.40d8eb3,74.4130,74.4130,1,1235,1235,919,ts,0,1.551980,37,5.5431,0,
codex-lang-ts,sharkdp__hexyl.2e26437,64.7903,64.7903,1,906,906,587,ts,0,1.861247,64,6.0612,0,
codex-lang-ts,sharkdp__pastel.b60e899,62.9264,62.9264,1,1114,1114,701,ts,0,1.331433,42,4.9473,0,
codex-lang-ts,shashwatah__jot.a92aad8,75.7979,75.7979,1,752,752,570,ts,0,1.171458,39,5.2861,0,
codex-lang-ts,sheepla__pingu.926d475,84.3342,84.3342,1,383,383,323,ts,0,1.160396,36,3.8509,0,
codex-lang-ts,sibprogrammer__xq.b89f681,72.8535,72.8535,1,792,792,577,ts,0,1.385056,45,5.7304,0,
codex-lang-ts,sigoden__argc.04a08f1,15.1759,15.1759,1,995,995,151,ts,1,1.970737,46,6.9868,0,
codex-lang-ts,simeg__eureka.df3796c,63.6628,63.6628,1,344,344,219,ts,1,1.965994,41,4.7935,0,
codex-lang-ts,sirwart__ripsecrets.34c9e03,86.2520,86.2520,1,611,611,527,ts,1,1.612131,43,5.5287,0,
codex-lang-ts,sitkevij__hex.61ae69b,69.3803,69.3803,1,823,823,571,ts,0,1.180898,34,4.1183,0,
codex-lang-ts,skeema__skeema.6a76243,52.4590,52.4590,1,1708,1708,896,ts,1,1.349858,35,4.0668,0,
codex-lang-ts,sqlite__sqlite.839433d,8.5615,8.5615,1,13514,13514,1157,ts,0,1.205778,39,5.9678,0,
codex-lang-ts,sstadick__hck.b66c751,86.6667,86.6667,1,855,855,741,ts,1,1.284680,51,4.6739,0,
codex-lang-ts,stacked-git__stgit.430027d,21.2752,28.1278,1,1490,1127,317,ts,0,1.228362,33,4.2035,0,
